supermarket,week,niveaSales,niveaPrice,niveaRPrice,niveaDisplay,niveaFeature,niveaDisplayFeature,doveSales,dovePrice,doveRPrice,doveDisplay,doveFeature,doveDisplayFeature,axeSales,axePrice,axeRPrice,axeDisplay,axeFeature,axeDisplayFeature,rexonaSales,rexonaPrice,rexonaRPrice,rexonaDisplay,rexonaFeature,rexonaDisplayFeature
Carrefour,"2021, week 022",11.27,3.477817213842059,3.477817213842059,0,0,0,48.83,2.321523653491706,1.277586206896564,.02,0,0,50.51,3.775173233023164,3.775173233023164,.03,0,0,95.22,2.330770846460828,1.271739130434748,.13,0,0
Carrefour,"2021, week 023",28.05,2.925347593582888,4.530061349693258,0,0,0,31.67,2.453457530786233,2.601975683890578,0,0,0,47.77,3.764747749633661,3.764747749633661,.06,0,0,34.49,2.48390837924036,2.607001009761023,.05,0,0
Carrefour,"2021, week 024",13.45,3.691226765799257,3.789336917562724,0,0,0,23.88,2.741541038525963,2.741541038525963,0,0,0,53.78,3.781796206768315,3.782778827977316,.09,0,0,32.12,2.716967621419677,2.733931947069943,0,0,0
Carrefour,"2021, week 025",15.9,3.674339622641509,3.690134529147982,0,0,0,31.03,2.785594585884628,2.798634590377113,0,0,0,61.41,3.757531346686207,3.757531346686207,0,0,0,44.38,2.783370887787292,2.789411764705882,0,0,0
Carrefour,"2021, week 026",13.29,3.7581640331076,3.7581640331076,0,0,0,22.1,3.813529411764706,3.929531471840984,0,0,0,48.87,3.761141804788214,3.761141804788214,.02,0,0,34.65,2.747070707070707,2.791790600832838,0,0,0
Carrefour,"2021, week 027",10.38,3.773506743737958,3.773506743737958,0,0,0,20.16,3.762003968253968,3.784184184184184,0,0,0,49.53,3.769028871391076,3.769028871391076,.02,0,0,30.02,2.74983344437042,2.75857908847185,0,0,0
Carrefour,"2021, week 028",13.89,3.706263498920086,3.706263498920086,0,0,0,21.16,3.868667296786389,3.890705433746426,0,0,0,54.11,3.768342265754944,3.768342265754944,.03,0,0,34.5,2.81063768115942,2.812391178177597,0,0,0
Carrefour,"2021, week 029",8.76,3.796118721461187,3.796118721461187,0,0,0,17.17,3.987070471753057,3.993345008756567,0,0,0,51.49,3.768712371334239,3.768712371334239,.08,0,0,29.32,2.803069577080491,2.808587068080739,0,0,0
Carrefour,"2021, week 030",11.66,3.758404802744426,3.758404802744426,0,0,0,20.66,2.873088092933204,2.805581395348836,0,0,0,52.09,3.773468995968515,3.773468995968515,.02,0,0,33.35,2.849085457271365,2.857491709375942,0,0,0
Carrefour,"2021, week 031",8.68,3.732258064516129,3.732258064516129,0,0,0,17.41,2.891211947156807,2.868041237113402,0,0,0,40.96,3.768603515625,3.768603515625,0,0,0,24.29,2.838699053108275,2.846821769837972,0,0,0
Carrefour,"2021, week 032",8.81,3.758342792281498,3.758342792281498,0,0,0,18.48,2.8370670995671,2.793922651933702,0,0,0,41.66,3.767066730676909,3.767066730676909,0,0,0,18.71,2.803580972741849,2.803580972741849,0,0,0
Carrefour,"2021, week 033",9.91,3.71372351160444,3.71372351160444,0,0,0,20.78,2.847738209817131,2.823244781783681,0,0,0,46.08,3.761197916666667,3.761197916666667,0,0,0,51.64,2.813477924089853,2.627356902356901,0,0,0
Carrefour,"2021, week 034",10.4,3.618749999999999,3.621630434782608,0,0,0,21.63,2.84461396208969,2.842505800464037,0,0,0,44.99,3.771993776394754,3.771993776394754,0,0,0,30.96,2.777196382428941,2.791986754966888,.02,0,0
Carrefour,"2021, week 035",10.22,3.724461839530333,3.681888888888889,0,0,0,25.06,2.850558659217878,2.856147376852223,0,0,0,54.43,3.762906485394085,3.762906485394085,0,0,0,34.5,2.787275362318841,2.787275362318841,0,0,0
Carrefour,"2021, week 036",11.98,3.679716193656093,3.62319391634981,0,0,0,25.31,2.889687870406954,2.889687870406954,0,0,0,56.8,3.75443661971831,3.75443661971831,0,0,0,35.04,2.789954337899543,2.805322209436134,0,0,0
Carrefour,"2021, week 037",10.19,3.63081452404318,3.623733862959285,0,0,0,22.01,2.824443434802362,2.824443434802362,0,0,0,49.66,3.747120418848167,3.747120418848167,0,0,0,32.37,2.826506024096386,2.838346799254196,.02,0,0
Carrefour,"2021, week 038",9.699999999999999,3.707010309278351,3.707010309278351,0,0,0,22.87,2.912068211630958,2.912068211630958,0,0,0,49.66,3.745549738219895,3.745549738219895,0,0,0,28.7,2.809268292682927,2.809268292682927,0,0,0
Carrefour,"2021, week 039",9.359999999999999,3.633333333333334,3.661546961325967,0,0,0,22.85,2.853172866520787,2.853172866520787,0,0,0,49.7,3.76712273641851,3.76712273641851,0,0,0,32.28,2.807001239157373,2.807001239157373,.02,.97,.13
Carrefour,"2021, week 040",30.78,2.865659519168291,0,0,0,0,19.52,2.874385245901639,2.874385245901639,0,0,0,45.44,3.738072183098592,3.738072183098592,0,0,0,32.58,2.827041129527317,2.827041129527317,.01,.99,.08
Carrefour,"2021, week 041",10.75,3.70046511627907,3.781204569055037,0,0,0,20.15,2.810967741935484,2.810967741935484,0,0,0,48.21,3.768409043766853,3.768409043766853,0,0,0,28.22,2.81789510985117,2.819444444444445,0,0,0
Carrefour,"2021, week 042",9.789999999999999,3.838917262512769,3.838917262512769,0,0,0,18.29,2.86369600874795,2.86369600874795,0,0,0,41.48,3.760535197685633,3.760535197685633,0,0,0,28.17,2.811359602413915,2.811359602413915,0,0,0
Carrefour,"2021, week 043",8.550000000000001,3.795087719298246,3.795087719298246,0,0,0,19.33,2.850853595447491,2.850853595447491,0,0,0,44.06,3.764571039491602,3.764571039491602,0,0,0,29.55,2.804568527918782,2.804568527918782,0,0,0
Carrefour,"2021, week 044",10.62,3.79105461393597,3.79105461393597,0,.9,.07,21.91,2.89073482428115,2.89073482428115,0,0,0,42.97,3.751454503141727,3.751454503141727,0,0,0,31.66,2.773689197725837,2.773689197725837,0,0,0
Carrefour,"2021, week 045",8.800000000000001,3.808409090909091,3.808409090909091,0,0,0,18.41,2.859152634437806,2.859152634437806,0,0,0,40.98,3.756612981942411,3.756612981942411,0,0,0,28.01,2.794930382006426,2.794930382006426,0,0,0
Carrefour,"2021, week 046",7.89,3.82915082382763,3.82915082382763,0,0,0,19.98,2.830330330330331,2.834169593577522,0,0,0,37.88,3.750026399155227,3.763230605738575,0,0,0,25.35,2.766666666666666,2.766666666666666,0,0,0
Carrefour,"2021, week 047",9.06,3.832560706401765,3.832560706401765,0,0,0,14.43,2.912612612612613,2.926592022393283,0,0,0,42.34,3.75384978743505,3.75384978743505,0,0,0,24.09,2.779701120797011,2.779701120797011,0,0,0
Carrefour,"2021, week 048",7.92,3.862247474747475,3.862247474747475,0,0,0,18.61,2.847286405158517,2.868186753528773,0,0,0,45.52,3.756920035149384,3.756920035149384,0,0,0,26.28,2.770167427701674,2.770167427701674,0,0,0
Carrefour,"2021, week 049",7.67,3.842372881355932,3.868924302788845,0,0,0,18.96,2.896888185654008,2.906044538706257,0,0,0,34.52,3.787775202780996,3.787775202780996,0,0,0,25.2,2.737738095238096,2.78701191944102,0,0,0
Carrefour,"2021, week 050",8.16,3.791666666666666,3.791666666666666,0,0,0,17.48,2.847654462242563,2.86405077899596,0,0,0,38.37,3.789549126922075,3.789549126922075,0,0,0,29.02,2.767539627842867,2.767539627842867,0,0,0
Carrefour,"2021, week 051",9.9,3.914444444444444,3.914444444444444,0,0,0,24.21,2.871705906650145,2.882044887780548,0,0,0,43.68,3.785714285714286,3.785714285714286,0,0,0,30.44,2.774671484888305,2.774671484888305,0,0,0
Carrefour,"2021, week 052",6.45,3.857674418604652,3.857674418604652,0,0,0,15.23,2.943138542350623,2.943138542350623,0,0,0,32.77,3.792096429661275,3.792096429661275,0,0,0,23.11,2.826698398961489,2.826698398961489,0,0,0
Carrefour,"2022, week 001",7.12,3.732022471910113,3.732022471910113,0,0,0,19.32,2.793788819875777,2.869977426636569,0,0,0,34.38,3.773327515997673,3.773327515997673,0,0,0,23.24,2.724741824440621,2.724935064935065,0,0,0
Carrefour,"2022, week 002",9.27,3.672815533980583,3.672815533980583,0,0,0,18.45,2.825474254742547,2.851004464285714,0,0,0,35.34,3.784125636672325,3.784125636672325,0,0,0,26,2.7925,2.7925,0,0,0
Carrefour,"2022, week 003",7.6,3.911973684210526,3.911973684210526,0,0,0,20.44,2.888747553816047,2.888747553816047,0,0,0,34.44,3.802235772357724,3.802235772357724,0,0,0,19.82,2.842028254288597,2.842028254288597,0,0,0
Carrefour,"2022, week 004",10.24,3.84287109375,3.84287109375,0,0,0,22.39,2.879857079053149,2.879857079053149,0,0,0,40.48,3.793058300395257,3.793058300395257,0,0,0,16.12,3.010483870967741,3.030604534005038,0,0,0
Carrefour,"2022, week 005",8.609999999999999,3.872822299651568,3.872822299651568,0,0,0,21.9,2.903333333333333,2.904622425629291,0,0,0,33.81,3.812718130730552,3.814862440191388,0,0,0,13.21,3.232778198334595,3.275878220140516,0,0,0
Carrefour,"2022, week 006",49.39,3.166430451508402,3.412499999999913,0,0,0,19.15,2.860678851174935,2.86476439790576,0,0,0,34.6,3.794046242774566,3.81144205249189,0,0,0,13.74,3.370160116448326,3.373922571219869,0,0,0
Carrefour,"2022, week 007",9.18,3.888671023965142,3.914079422382671,0,0,0,18.56,2.863362068965518,2.863362068965518,0,0,0,38.46,3.815496619864794,3.823749672689186,0,0,0,19.34,3.385780765253361,3.386641830761043,0,0,0
Carrefour,"2022, week 008",9.630000000000001,3.856801661474559,3.857309322033898,0,0,0,22.46,2.877248441674087,2.893491921005386,0,0,0,42.97,3.826483593204562,3.826483593204562,0,0,0,17.45,3.387449856733525,3.403581744656269,0,0,0
Carrefour,"2022, week 009",8.18,3.920660146699267,3.946786632390746,0,0,0,18.49,2.954353704705246,2.995027624309393,0,0,0,39.12,3.839187116564418,3.839187116564418,0,0,0,21.58,3.490361445783133,3.512429906542057,0,0,0
Carrefour,"2022, week 010",7.89,3.845627376425856,3.864637305699482,0,0,0,18.21,2.96836902800659,2.96836902800659,0,0,0,39.17,3.814041358182283,3.814041358182283,0,0,0,24.34,3.643631881676253,3.643631881676253,0,0,0
Carrefour,"2022, week 011",7.93,3.88688524590164,3.888273195876289,0,0,0,20.14,2.905958291956305,2.970952868852458,0,0,0,35.34,3.839671760045274,3.839671760045274,0,0,0,21.81,3.687207702888584,3.687207702888584,0,0,0
Carrefour,"2022, week 012",10.12,3.943675889328063,3.943675889328063,0,0,0,18.81,3.009144072301967,3.009144072301967,0,0,0,40.39,3.848502104481308,3.848502104481308,0,0,0,22.68,3.654673721340388,3.654673721340388,0,0,0
Colruyt,"2019, week 046",4.76,3.230882352941177,3.232135306553912,0,0,0,6.52,3.108435582822086,3.108000000000001,0,0,0,12.01,4.03097418817652,4.029560810810811,0,0,0,12.14,3.23500823723229,3.23575042158516,0,0,0
Colruyt,"2019, week 047",4.91,3.238085539714868,3.241908713692946,0,0,0,6.31,3.110935023771791,3.117886178861789,0,0,0,11.78,4.021392190152802,4.020698466780239,0,0,0,12.87,3.23939393939394,3.245879556259905,0,0,0
Colruyt,"2019, week 048",5.84,3.263356164383562,3.265689655172414,0,0,0,6.54,3.100917431192661,3.1,0,0,0,13.17,4.031283219438117,4.033204930662557,0,0,0,16.8,3.237619047619048,3.223440860215054,.3,0,0
Colruyt,"2019, week 049",4.8,3.258125,3.265052631578948,0,0,0,5.81,3.110154905335628,3.111438474870018,0,0,0,12.29,4.032221318144834,4.037015177065768,0,0,0,13.39,3.201941747572816,3.202562111801242,.02,0,0
Colruyt,"2019, week 050",4.75,3.289684210526316,3.316849015317286,.04,0,0,5.57,3.129802513464991,3.129802513464991,0,0,0,11.35,4.016828193832599,4.028331688055282,0,0,0,10.8,3.212685185185185,3.212685185185185,0,0,0
Colruyt,"2019, week 051",5.04,3.229365079365079,3.274893617021277,.14,0,0,6.22,3.109967845659164,3.109967845659164,0,0,0,11.37,4.0051890941073,4.01936127744511,0,0,0,12.32,3.201461038961039,3.201461038961039,0,0,0
Colruyt,"2019, week 052",4.37,3.212814645308925,3.262871287128713,0,0,0,5.49,3.113843351548269,3.113843351548269,0,0,0,10.25,4.047121951219512,4.065454545454545,0,0,0,9.550000000000001,3.201675392670157,3.20230607966457,0,0,0
Colruyt,"2020, week 001",5.23,3.261185468451243,3.275390625,0,0,0,5.99,3.10567612687813,3.10567612687813,0,0,0,9.74,4.037474332648871,4.048257655755015,0,0,0,11.78,3.199235993208829,3.200085324232083,0,0,0
Colruyt,"2020, week 002",5.24,3.200381679389313,3.237000000000001,0,0,0,6.75,3.089185185185185,3.101512859304085,0,0,0,10.53,4.018518518518518,4.046878097125867,0,0,0,13.04,3.18819018404908,3.205775316455696,0,0,0
Colruyt,"2020, week 003",4.96,3.27358870967742,3.277687626774849,0,0,0,6.82,3.09941348973607,3.103846153846153,0,0,0,10.62,4.037099811676084,4.037878787878789,0,0,0,11.55,3.130129870129871,3.123630504833512,0,0,0
Colruyt,"2020, week 004",5.4,3.274074074074074,3.27910447761194,0,0,0,6.19,3.137641357027463,3.142903752039151,0,0,0,10.7,4.067663551401869,4.06813495782568,0,0,0,12.39,3.134059725585149,3.140581162324649,0,0,0
Colruyt,"2020, week 005",4.99,3.277354709418838,3.285598377281947,0,0,0,6.29,3.100158982511924,3.105787781350482,0,0,0,10.79,4.057831325301205,4.057977736549165,0,0,0,11.56,3.128546712802768,3.133013844515442,0,0,0
Colruyt,"2020, week 006",5.54,3.261732851985559,3.26775956284153,0,0,0,6.84,3.105555555555556,3.110782865583456,0,0,0,11.14,4.044703770197487,4.045356176735798,.02,0,0,12.74,3.116326530612245,3.118982387475538,0,0,0
Colruyt,"2020, week 007",5.41,3.251201478743068,3.257276119402985,0,0,0,6.43,3.10746500777605,3.10746500777605,0,0,0,11.44,4.112500000000001,4.112685914260719,0,0,0,11.95,3.131966527196653,3.131768650461023,0,0,0
Colruyt,"2020, week 008",5.53,3.265280289330922,3.268909090909091,0,0,0,6.51,3.097235023041475,3.097235023041475,0,0,0,12.72,4.063522012578616,4.063399209486166,0,0,0,13.02,3.112211981566821,3.117397998460354,0,0,0
Colruyt,"2020, week 009",5.25,3.263619047619048,3.263776493256262,0,0,0,6.38,3.101253918495298,3.10204081632653,0,0,0,12.39,4.071025020177562,4.070263591433278,0,0,0,11.75,3.114468085106383,3.113745704467354,0,0,0
Colruyt,"2020, week 010",5.32,3.274436090225564,3.274904214559387,0,0,0,6.09,3.086699507389163,3.086161449752883,0,0,0,13.01,4.048885472713297,4.047727272727273,0,0,0,11.69,3.121556886227545,3.121130434782609,0,0,0
Colruyt,"2020, week 011",5.2,3.29,3.291650485436894,0,0,0,6.73,3.094502228826152,3.094502228826152,0,0,0,24.23,4.08832026413537,4.088147223955085,.31,0,0,12.18,3.142200328407225,3.141215653621982,0,0,0
Colruyt,"2020, week 012",6.25,3.27392,3.272916666666667,0,0,0,7.9,3.101898734177216,3.101898734177216,0,0,0,15.52,4.074226804123711,4.091411042944786,.32,0,0,13.79,3.121319796954315,3.118256333830104,0,.01,0
Colruyt,"2020, week 013",4.725,3.237619047619048,3.175,0,0,0,5.6925,3.103557312252965,3.103557312252965,0,0,0,11.5275,4.074235523747561,4.090947907771137,.28,0,0,10.56,3.120738636363636,3.120738636363636,0,0,0
Colruyt,"2020, week 014",3.679,3.190282685512368,3.135294117647059,0,0,0,4.9335,3.096706192358367,3.096706192358367,0,0,0,9.8085,4.061961563949636,4.064638157894737,.28,0,0,9.4315,3.124121295658167,3.124121295658167,0,0,0
Colruyt,"2020, week 015",3.542000000000001,3.207608695652174,3.129724409448819,0,0,0,4.477,3.103071253071253,3.103071253071253,0,0,0,7.645,4.081438848920863,4.081438848920863,0,0,0,8.877000000000001,3.124349442379182,3.124349442379182,0,0,0
Colruyt,"2020, week 016",1.395,3.196415770609319,3.140511727078891,0,0,0,2.01,3.101243781094528,3.101243781094528,0,0,0,3.3675,4.063103192279139,4.063224368499257,0,0,0,3.745,3.130240320427236,3.130240320427236,0,0,0
Colruyt,"2020, week 017",2.6955,3.220701168614357,3.223737373737374,0,0,0,3.6765,3.093268053855569,3.093268053855569,0,0,0,6.75,4.065533333333333,4.065533333333333,0,0,0,7.3485,3.130189834660135,3.130189834660135,0,0,0
Colruyt,"2020, week 018",3.8935,3.177295492487479,3.208027923211169,.13,0,0,4.920500000000001,3.099735799207398,3.099735799207398,0,0,0,9.841000000000001,4.073447820343461,4.073447820343461,0,0,0,9.672000000000001,3.127688172043011,3.127688172043011,0,0,0
Colruyt,"2020, week 019",5.415,3.102354570637119,3.198083067092652,.02,0,0,5.6775,3.091149273447821,3.097211155378486,0,0,0,11.5275,4.059011060507483,4.059011060507483,0,0,0,11.085,3.127740189445197,3.127574525745258,0,.01,0
Colruyt,"2020, week 020",4.938499999999999,3.192943201376937,3.215302491103204,0,0,0,6.391999999999999,3.111702127659575,3.11058981233244,0,0,0,12.444,4.082923497267759,4.083173734610122,0,0,0,12.291,3.144813278008299,3.144813278008299,0,0,0
Colruyt,"2020, week 021",6.2035,3.193261868300153,3.216006339144216,.02,0,0,7.4005,3.098973042362002,3.099614395886889,0,0,0,14.8865,4.061774090619017,4.061253196930946,0,0,0,14.763,3.131209781209781,3.131209781209781,0,0,0
Colruyt,"2020, week 022",7.1442,3.22235939643347,3.225793103448276,.01,0,0,7.7812,3.107556675062972,3.108196721311475,0,0,0,17.0618,4.075473865594486,4.075635103926097,0,0,0,15.9348,3.127675276752767,3.131562693020383,0,0,0
Colruyt,"2020, week 023",6.5,3.222,3.226821705426356,0,0,0,7.1,3.096197183098592,3.096897038081805,0,0,0,14.71,4.071447994561523,4.071379781420765,0,0,0,14.93,3.130274614869391,3.130274614869391,0,0,0
Colruyt,"2020, week 024",7.21,3.218446601941747,3.219305555555556,0,0,0,8.27,3.098307134220073,3.098307134220073,0,0,0,19.4,4.088969072164949,4.085417775412455,.19,0,0,18.08,3.132079646017699,3.132079646017699,0,0,0
Colruyt,"2020, week 025",7.98,2.872055137844611,2.879040404040404,.02,0,0,7.13,3.10140252454418,3.10140252454418,0,0,0,18.97,4.103531892461783,4.0960773480663,.24,.01,0,14.93,3.133757535164099,3.133757535164099,0,0,0
Colruyt,"2020, week 026",13.93,3.154343144292893,3.159890965732087,.03,0,0,7.02,3.103703703703704,3.103703703703704,0,0,0,15.63,4.073000639795265,4.074226804123711,0,0,0,15.71,3.143666454487588,3.143666454487588,0,0,0
Colruyt,"2020, week 027",7.77,3.108622908622909,3.109935483870968,0,0,0,7.51,3.096804260985353,3.096804260985353,0,0,0,16,4.073875,4.074310776942357,0,0,0,16.24,3.132327586206896,3.132327586206896,0,0,0
Colruyt,"2020, week 028",7.37,3.095658073270013,3.097683923705722,0,0,0,7.44,3.103225806451613,3.10098452883263,.03,0,0,15.91,4.065053425518542,4.075253164556961,0,0,0,16.16,3.132549504950495,3.132549504950495,0,0,0
Colruyt,"2020, week 029",7.13,3.145161290322581,3.147464788732395,0,0,0,7.21,3.103051317614425,3.100849858356941,.02,0,0,16.62,4.049398315282792,4.053864734299516,0,0,0,16.12,3.138709677419355,3.138709677419355,0,0,0
Colruyt,"2020, week 030",8.029999999999999,3.140722291407223,3.14275,0,0,0,7.89,3.104182509505704,3.104182509505704,0,0,0,18.7,4.026524064171124,4.047807255008121,0,0,0,18.47,3.139848402815376,3.139848402815376,0,0,0
Colruyt,"2020, week 031",7.33,3.18881309686221,3.190424076607387,0,0,0,7.14,3.111624649859944,3.111624649859944,0,0,0,17.05,4.060117302052786,4.066804002354327,0,0,0,16.54,3.136819830713423,3.135805471124621,0,0,0
Colruyt,"2020, week 032",7.37,3.22089552238806,3.226849315068494,0,0,0,8.27,3.10459492140266,3.111056511056512,0,0,0,17.89,4.064952487423142,4.06943820224719,0,0,0,16,3.134625,3.134190715181932,0,0,0
Colruyt,"2020, week 033",6.5,3.23,3.230970724191063,0,0,0,7.27,3.148968363136176,3.156882022471911,0,0,0,15.54,4.095752895752897,4.099870801033592,0,0,0,13.99,3.166833452466047,3.166522366522366,0,0,0
Colruyt,"2020, week 034",6.69,3.219880418535127,3.220808383233533,0,0,0,7.03,3.11778093883357,3.12800586510264,0,0,0,14.08,4.117897727272728,4.141813989239046,0,0,0,13.27,3.138809344385832,3.137794676806084,0,0,0
Colruyt,"2020, week 035",6.3,3.200476190476191,3.2032,.01,.01,0,7.34,3.097683923705723,3.106064880112835,0,0,0,14.41,4.130048577376821,4.161567445365487,0,0,0,15.2,3.138815789473685,3.138770053475937,0,0,0
Colruyt,"2020, week 036",6.05,3.203801652892562,3.203801652892562,0,0,0,7.98,3.096867167919799,3.100383631713555,0,0,0,14.04,4.062037037037037,4.142126298960831,0,0,0,18.83,2.988688263409454,3.030634201585505,.11,0,0
Colruyt,"2020, week 037",6.86,3.232944606413994,3.233868613138686,0,0,0,11.14,2.997935368043088,3.029198473282443,.02,0,0,16.53,4.068300060496068,4.114346895074947,0,0,0,19.05,3.093385826771654,3.097975492807672,.03,0,0
Colruyt,"2020, week 038",6.73,3.194947994056463,3.197611940298508,0,0,0,9.01,3.038623751387347,3.037800687285223,.02,0,0,15.9,4.041446540880503,4.097003424657534,0,0,0,17.12,3.101927570093458,3.104489072652097,.02,0,0
Colruyt,"2020, week 039",6.38,3.227586206896552,3.227586206896552,0,0,0,8.699999999999999,3.039310344827586,3.039310344827586,0,0,0,16.91,4.039917208752217,4.101075268817205,0,0,0,17.19,3.114252472367656,3.114235705950993,0,.01,0
Colruyt,"2020, week 040",7.44,3.223790322580645,3.222880215343203,0,0,0,7.92,3.0875,3.090597204574333,0,0,0,17.49,4.032304173813608,4.081698841698842,0,0,0,17.29,3.13233082706767,3.13233082706767,0,0,0
Colruyt,"2020, week 041",6.64,3.23433734939759,3.23433734939759,0,0,0,7.77,3.086872586872587,3.089391979301424,0,0,0,16.64,4.03046875,4.03607476635514,0,0,0,16.59,3.132067510548524,3.132067510548524,0,0,0
Colruyt,"2020, week 042",6.26,3.20223642172524,3.212379421221865,0,0,0,7.44,3.068279569892473,3.091071428571429,0,0,0,16.04,4.034538653366584,4.036582278481013,0,0,0,15.65,3.134952076677317,3.136125319693094,0,0,0
Colruyt,"2020, week 043",6.46,3.213777089783282,3.214728682170543,0,0,0,7.35,3.079319727891157,3.096005509641873,0,0,0,15,4.03,4.035178933153275,0,0,0,15.92,3.135678391959799,3.135678391959799,0,0,0
Colruyt,"2020, week 044",6.62,3.196978851963746,3.197881996974281,0,0,0,7.38,3.091463414634146,3.091463414634146,0,0,0,14.9,4.033489932885907,4.034847457627118,0,0,0,16.21,3.133312769895126,3.133312769895126,0,0,0
Colruyt,"2020, week 045",7.08,3.240819209039548,3.246306818181818,0,0,0,6.79,3.101620029455082,3.114179104477612,0,0,0,14.22,4.049929676511955,4.053102961918194,0,0,0,16.11,3.158410924891372,3.158410924891372,0,0,0
Colruyt,"2020, week 046",5.85,3.217777777777778,3.217777777777778,0,0,0,6.93,3.123376623376624,3.123376623376624,0,0,0,14.03,3.926870990734141,4.005295950155764,0,0,0,14.16,3.165536723163842,3.165536723163842,0,0,0
Colruyt,"2020, week 047",6.24,3.197916666666667,3.200805152979066,0,0,0,6.57,3.090715372907154,3.090715372907154,0,0,0,16.1,3.499503105590062,3.726666666666655,0,0,0,14.48,3.128798342541436,3.132963988919667,0,0,0
Colruyt,"2020, week 048",6.26,3.220926517571885,3.222916666666666,.02,0,0,7.62,3.045275590551181,3.088626907073509,.02,.01,0,17.06,3.50451348182884,3.843065693430662,.03,0,0,14.61,3.135660506502396,3.135660506502396,0,0,0
Colruyt,"2020, week 049",5.51,3.237023593466425,3.239344262295082,0,0,0,7.33,3.105457025920872,3.163901018922853,.02,0,0,17.01,3.554556143445032,4.450929368029737,0,0,0,13.72,3.173250728862974,3.180236861584012,0,0,0
Colruyt,"2020, week 050",5.59,3.197674418604652,3.197674418604652,0,0,0,6.68,3.063173652694611,3.096764252696457,.03,0,0,13.91,3.432710280373832,3.609349593495933,.03,0,0,14.38,3.137899860917942,3.137899860917942,0,0,0
Colruyt,"2020, week 051",6.03,3.179933665008292,3.189509306260576,0,0,0,7.25,3.064413793103448,3.092142857142857,0,0,0,15.32,3.434138381201044,3.525824800910125,.04,0,0,15.16,3.077638522427441,3.13807599029911,0,0,0
Colruyt,"2020, week 052",6.07,3.218945634266886,3.230434782608695,.02,0,0,7.21,3.076005547850208,3.094184397163121,0,0,0,15.27,3.427504911591356,3.523613963039015,.03,0,0,14,3.002071428571429,3.133863423760524,0,0,0
Colruyt,"2020, week 053",5.27,3.103225806451613,3.2149377593361,0,0,0,6.08,2.997697368421052,3.096447602131439,0,0,0,12,3.28575,3.410865191146882,0,0,0,13.9,2.880575539568345,3.134118852459016,0,0,0
Colruyt,"2021, week 001",6.02,3.228405315614618,3.2305,0,0,0,7.48,3.091844919786096,3.098918918918919,0,0,0,14.75,3.407322033898306,3.416577946768061,0,0,0,15.76,3.029758883248731,3.134092694422624,0,0,0
Colruyt,"2021, week 002",5.47,3.194149908592323,3.194149908592323,0,0,0,7.97,3.079548306148055,3.088122605363984,0,0,0,13.62,3.375991189427313,3.39172131147541,0,0,0,15.51,2.99645390070922,3.087756714060031,0,0,0
Colruyt,"2021, week 003",5.57,3.209156193895871,3.210251798561151,0,0,0,7.05,3.070212765957447,3.083941605839416,0,0,0,14.19,3.377801268498943,3.378833208676141,0,0,0,14.81,2.995881161377448,3.013469675599436,0,0,0
Colruyt,"2021, week 004",5.9,3.201525423728814,3.203571428571428,0,0,0,7.17,3.08047419804742,3.090740740740741,0,0,0,15.41,3.387929915639195,3.389098250336474,0,0,0,14.07,2.9954513148543,3.002737752161384,0,0,0
Colruyt,"2021, week 005",5.84,3.205479452054794,3.207560137457044,0,0,0,8.220000000000001,2.900486618004866,3.072473118279571,0,0,0,15.97,3.389605510331872,3.389285714285714,0,0,0,14.93,2.990957803081045,2.998031228784793,0,0,0
Colruyt,"2021, week 006",5.1,3.283137254901961,3.284479371316306,0,0,0,6.27,2.929665071770335,3.173002754820937,0,.01,0,14.57,3.476183939601922,3.467565698478562,.1,0,0,13.85,2.701371841155235,2.795143487858721,0,.01,0
Colruyt,"2021, week 007",5.5,3.226363636363637,3.226363636363637,0,0,0,7.49,2.842990654205608,3.018693693693693,0,0,0,15.6,3.409166666666668,3.40655105973025,.02,0,0,15.13,2.538995373430271,2.6518779342723,0,0,0
Colruyt,"2021, week 008",6.3,3.225238095238095,3.225238095238095,0,0,0,7.55,2.794569536423841,2.998492462311558,0,0,0,17.34,3.409688581314879,3.410606060606061,0,0,0,16.32,2.487683823529412,2.629104477611941,0,0,0
Colruyt,"2021, week 009",5.44,3.204595588235294,3.204595588235294,0,0,0,7.69,2.77074122236671,3.011007025761124,0,.01,0,17,3.405235294117647,3.4140625,0,0,0,16.29,2.457949662369552,2.629953917050692,0,0,0
Colruyt,"2021, week 010",5.35,3.217196261682243,3.217196261682243,0,0,0,7.8,2.57,2.688135593220339,0,0,0,17.4,3.397183908045977,3.397536656891496,0,0,0,17.71,2.442179559570864,2.535,0,0,0
Colruyt,"2021, week 011",6.21,3.209178743961353,3.209178743961353,0,0,0,8.59,2.512223515715949,2.572142857142858,0,0,0,16.31,3.397057020232986,3.404681404421326,0,0,0,17.73,2.445290468133108,2.525958378970427,0,.01,0
Colruyt,"2021, week 012",6.58,3.214437689969605,3.215372907153729,0,0,0,10.1,2.508613861386139,2.489294403892945,0,0,0,20.97,3.394754411063424,3.402534211860112,0,0,0,21.18,2.450236071765817,2.453512195121951,0,0,0
Colruyt,"2021, week 013",6.21,3.228019323671498,3.228019323671498,0,0,0,8.23,2.508383961117862,2.489622641509434,0,0,0,18.08,3.398119469026549,3.404653868528214,0,0,0,18.71,2.453393907001604,2.454310344827586,0,0,0
